subject_id,subject_label,subject_uri,subject_category,relation_id,relation_label,relation_uri,object_id,object_label,object_uri,object_category,reference_id_list
MONDO:0010099,NA,http://purl.obolibrary.org/obo/MONDO_0010099,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000726,NA,http://purl.obolibrary.org/obo/HP_0000726,biolink:PhenotypicFeature,NA
MONDO:0017279,NA,http://purl.obolibrary.org/obo/MONDO_0017279,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,NA
HGNC:3671,NA,https://identifiers.org/HGNC:3671,biolink:Gene,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,PMID:12489043
MONDO:0014975,NA,http://purl.obolibrary.org/obo/MONDO_0014975,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0001268,NA,http://purl.obolibrary.org/obo/HP_0001268,biolink:PhenotypicFeature,PMID:27217339
HGNC:870,NA,https://identifiers.org/HGNC:870,biolink:Gene,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000726,NA,http://purl.obolibrary.org/obo/HP_0000726,biolink:PhenotypicFeature,NA
MONDO:0010789,NA,http://purl.obolibrary.org/obo/MONDO_0010789,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000726,NA,http://purl.obolibrary.org/obo/HP_0000726,biolink:PhenotypicFeature,NA
MONDO:0013060,NA,http://purl.obolibrary.org/obo/MONDO_0013060,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0002145,NA,http://purl.obolibrary.org/obo/HP_0002145,biolink:PhenotypicFeature,NA
MONDO:0957533,NA,http://purl.obolibrary.org/obo/MONDO_0957533,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0002312,NA,http://purl.obolibrary.org/obo/HP_0002312,biolink:PhenotypicFeature,PMID:37143309
HGNC:4298,NA,https://identifiers.org/HGNC:4298,biolink:Gene,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0007272,NA,http://purl.obolibrary.org/obo/HP_0007272,biolink:PhenotypicFeature,NA
MONDO:0011823,NA,http://purl.obolibrary.org/obo/MONDO_0011823,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0001268,NA,http://purl.obolibrary.org/obo/HP_0001268,biolink:PhenotypicFeature,NA
HGNC:29136,NA,https://identifiers.org/HGNC:29136,biolink:Gene,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0002312,NA,http://purl.obolibrary.org/obo/HP_0002312,biolink:PhenotypicFeature,PMID:33232677
MONDO:0016089,NA,http://purl.obolibrary.org/obo/MONDO_0016089,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0002344,NA,http://purl.obolibrary.org/obo/HP_0002344,biolink:PhenotypicFeature,NA
MONDO:0020735,NA,http://purl.obolibrary.org/obo/MONDO_0020735,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,NA
HGNC:26527,NA,https://identifiers.org/HGNC:26527,biolink:Gene,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0002333,NA,http://purl.obolibrary.org/obo/HP_0002333,biolink:PhenotypicFeature,OMIM:252930|PMID:20825431
MONDO:0030676,NA,http://purl.obolibrary.org/obo/MONDO_0030676,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,PMID:34890876
MONDO:0007739,NA,http://purl.obolibrary.org/obo/MONDO_0007739,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000738,NA,http://purl.obolibrary.org/obo/HP_0000738,biolink:PhenotypicFeature,NA
MONDO:0011397,NA,http://purl.obolibrary.org/obo/MONDO_0011397,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,PMID:22328086
MONDO:0024457,NA,http://purl.obolibrary.org/obo/MONDO_0024457,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0001268,NA,http://purl.obolibrary.org/obo/HP_0001268,biolink:PhenotypicFeature,NA
MONDO:0009493,NA,http://purl.obolibrary.org/obo/MONDO_0009493,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0001268,NA,http://purl.obolibrary.org/obo/HP_0001268,biolink:PhenotypicFeature,NA
MONDO:0024538,NA,http://purl.obolibrary.org/obo/MONDO_0024538,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,NA
HGNC:20153,NA,https://identifiers.org/HGNC:20153,biolink:Gene,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0002312,NA,http://purl.obolibrary.org/obo/HP_0002312,biolink:PhenotypicFeature,PMID:26789910
MONDO:0015028,NA,http://purl.obolibrary.org/obo/MONDO_0015028,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,NA
MONDO:0018555,NA,http://purl.obolibrary.org/obo/MONDO_0018555,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,NA
MONDO:0010691,NA,http://purl.obolibrary.org/obo/MONDO_0010691,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000726,NA,http://purl.obolibrary.org/obo/HP_0000726,biolink:PhenotypicFeature,NA
MONDO:0010404,NA,http://purl.obolibrary.org/obo/MONDO_0010404,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0002312,NA,http://purl.obolibrary.org/obo/HP_0002312,biolink:PhenotypicFeature,NA
MONDO:0009319,NA,http://purl.obolibrary.org/obo/MONDO_0009319,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,PMID:28821231|PMID:15911822
HGNC:21638,NA,https://identifiers.org/HGNC:21638,biolink:Gene,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,PMID:32097630
HGNC:9039,NA,https://identifiers.org/HGNC:9039,biolink:Gene,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0002312,NA,http://purl.obolibrary.org/obo/HP_0002312,biolink:PhenotypicFeature,PMID:18570303
MONDO:0100339,NA,http://purl.obolibrary.org/obo/MONDO_0100339,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0002312,NA,http://purl.obolibrary.org/obo/HP_0002312,biolink:PhenotypicFeature,NA
MONDO:0014290,NA,http://purl.obolibrary.org/obo/MONDO_0014290,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0001268,NA,http://purl.obolibrary.org/obo/HP_0001268,biolink:PhenotypicFeature,NA
MONDO:0008436,NA,http://purl.obolibrary.org/obo/MONDO_0008436,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0001268,NA,http://purl.obolibrary.org/obo/HP_0001268,biolink:PhenotypicFeature,NA
MONDO:0013024,NA,http://purl.obolibrary.org/obo/MONDO_0013024,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,NA
MONDO:0018767,NA,http://purl.obolibrary.org/obo/MONDO_0018767,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,NA
MONDO:0008922,NA,http://purl.obolibrary.org/obo/MONDO_0008922,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0001268,NA,http://purl.obolibrary.org/obo/HP_0001268,biolink:PhenotypicFeature,PMID:22277967
MONDO:0011442,NA,http://purl.obolibrary.org/obo/MONDO_0011442,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,NA
HGNC:14686,NA,https://identifiers.org/HGNC:14686,biolink:Gene,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0001268,NA,http://purl.obolibrary.org/obo/HP_0001268,biolink:PhenotypicFeature,PMID:32142645
HGNC:2202,NA,https://identifiers.org/HGNC:2202,biolink:Gene,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000726,NA,http://purl.obolibrary.org/obo/HP_0000726,biolink:PhenotypicFeature,PMID:27666438
MONDO:0033850,NA,http://purl.obolibrary.org/obo/MONDO_0033850,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0002312,NA,http://purl.obolibrary.org/obo/HP_0002312,biolink:PhenotypicFeature,NA
MONDO:0012391,NA,http://purl.obolibrary.org/obo/MONDO_0012391,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0002312,NA,http://purl.obolibrary.org/obo/HP_0002312,biolink:PhenotypicFeature,NA
MONDO:0859174,NA,http://purl.obolibrary.org/obo/MONDO_0859174,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,PMID:34102099
MONDO:0008201,NA,http://purl.obolibrary.org/obo/MONDO_0008201,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,NA
HGNC:12585,NA,https://identifiers.org/HGNC:12585,biolink:Gene,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,PMID:33141179
MONDO:0017584,NA,http://purl.obolibrary.org/obo/MONDO_0017584,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,NA
MONDO:0007739,NA,http://purl.obolibrary.org/obo/MONDO_0007739,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0002312,NA,http://purl.obolibrary.org/obo/HP_0002312,biolink:PhenotypicFeature,NA
MONDO:0017636,NA,http://purl.obolibrary.org/obo/MONDO_0017636,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,NA
MONDO:0007488,NA,http://purl.obolibrary.org/obo/MONDO_0007488,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000726,NA,http://purl.obolibrary.org/obo/HP_0000726,biolink:PhenotypicFeature,NA
HGNC:12827,NA,https://identifiers.org/HGNC:12827,biolink:Gene,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0001268,NA,http://purl.obolibrary.org/obo/HP_0001268,biolink:PhenotypicFeature,NA
MONDO:0009697,NA,http://purl.obolibrary.org/obo/MONDO_0009697,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0000716,NA,http://purl.obolibrary.org/obo/HP_0000716,biolink:PhenotypicFeature,NA
MONDO:0009745,NA,http://purl.obolibrary.org/obo/MONDO_0009745,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0002333,NA,http://purl.obolibrary.org/obo/HP_0002333,biolink:PhenotypicFeature,NA
MONDO:0010188,NA,http://purl.obolibrary.org/obo/MONDO_0010188,biolink:PhenotypicFeature,RO:0002200,0002200,http://purl.obolibrary.org/obo/RO_0002200,HP:0002312,NA,http://purl.obolibrary.org/obo/HP_0002312,biolink:PhenotypicFeature,NA
